title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt
DEBUG,8/1/23,LKH-008,Anopheles funestus,Male,UF - Unfed,,,G - Gravid,3-2BL,Uganda,Northern Region,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-09-15-45.710-00ebdee4b2f086e2-5-57.jpg,0.83,Yes,Fresh,,,,,,00ebdee4b2f086e2:f8080b9b-5ce5-4b7e-99ad-b04fb25ebe2e,5:57,Pyrethroid Spray Catch (PSC),2023-01-08T09:16:00.359Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T09:16:00.359Z
DEBUG,8/1/23,LKH-009,Anopheles other,Male,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,Northern Region,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-09-15-45.905-00ebdee4b2f086e2-5-58.jpg,0.88,Yes,Fresh,,,,,,00ebdee4b2f086e2:f8080b9b-5ce5-4b7e-99ad-b04fb25ebe2e,5:58,Pyrethroid Spray Catch (PSC),2023-01-08T09:15:57.071Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T09:15:57.071Z
DEBUG,8/1/23,LKH-010,Anopheles other,Female,UF - Unfed,Anopheles funestus,,G - Gravid,1-Apr,Uganda,Northern Region,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-09-15-48.398-00ebdee4b2f086e2-5-59.jpg,0.92,Yes,Fresh,,,,,,00ebdee4b2f086e2:f8080b9b-5ce5-4b7e-99ad-b04fb25ebe2e,5:59,Pyrethroid Spray Catch (PSC),2023-01-08T09:16:03.190Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T09:16:03.190Z
DEBUG,8/1/23,LKH-011,Anopheles other,Male,UF - Unfed,Anopheles funestus,Female,G - Gravid,2-Apr,Uganda,Northern Region,Amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-09-15-57.047-00ebdee4b2f086e2-5-60.jpg,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:f8080b9b-5ce5-4b7e-99ad-b04fb25ebe2e,0.25,Pyrethroid Spray Catch (PSC),2023-01-08T09:16:02.918Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T09:16:02.918Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:f8080b9b-5ce5-4b7e-99ad-b04fb25ebe2e,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-08T09:17:07.229Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T09:17:46.183Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:93cf755e-381b-4a5a-b440-8a1a4f47c557,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-08T12:05:02.498Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T12:05:02.498Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:a8ad10f0-382d-4f14-9498-9b2300dc6d6a,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-08T14:51:16.886Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T14:51:16.886Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:ad87aaaf-1863-405e-b908-26ab44286203,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-08T15:48:50.147Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T15:48:50.147Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:6feabab6-6999-4fff-9efe-1a5d368a2485,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-08T18:17:52.227Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-08T18:17:52.227Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,,,,,,00ebdee4b2f086e2:ebdde0c2-4d6e-4b99-a179-a0678cca744e,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-10T09:14:45.748Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-10T09:14:45.748Z
DEBUG,8/1/23,LKH-012,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,,G - Gravid,3-Apr,Uganda,Northern Region,Amuca,,0.91,Yes,Fresh,2.23840005,32.89288491,Lira,,,00ebdee4b2f086e2:eea6a83f-45e0-4c09-8737-2f7a56946829,0.250694444,Pyrethroid Spray Catch (PSC),2023-01-23T08:15:52.380Z,VectorCam V2,FALSE,Kim Hwang,DEBUG - VectorCam App Issues,2023-01-23T11:57:27.040Z
mg_nch_001,1/2/23,MG001,Culex,Female,UF - Unfed,Culex,,,,zambia,nchelenge,nchelenge,http://137.184.182.201:5005/images/session/image-2023-02-01-18-28-51.010-924f28812b413aca-2-6.jpg,0.86,Yes,Fresh,39.3265712,-76.62221734,Baltimore,vo16,p020,924f28812b413aca:570465ce-cf3a-4487-a0b5-a61d5a1218e2,2:06,CDC Light Trap,2023-02-01T18:28:51.643Z,,FALSE,mary,,2023-02-01T18:28:51.643Z
mg_nch_001,1/2/23,MG002,Anopheles funestus,Male,,,,,,zambia,nchelenge,nchelenge,http://137.184.182.201:5005/images/session/image-2023-02-01-18-28-51.016-924f28812b413aca-2-7.jpg,0.9,Yes,Fresh,39.3265712,-76.62221734,Baltimore,vo16,p020,924f28812b413aca:570465ce-cf3a-4487-a0b5-a61d5a1218e2,2:07,CDC Light Trap,2023-02-01T18:28:51.769Z,,FALSE,mary,,2023-02-01T18:28:51.769Z
LIRA-03-OD-11,9/1/23,ODK106,Anopheles funestus,Female,UF - Unfed,,,G - Gravid,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-01.399-8864d3d1904d7781-30-339.jpg,0.9,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:339,Pyrethroid Spray Catch (PSC),2023-01-09T12:58:12.490Z,VectorCam V2,FALSE,david,,2023-01-09T12:58:12.490Z
LIRA-03-OD-11,9/1/23,ODK106_01,Anopheles other,Female,G - Gravid,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-24.026-8864d3d1904d7781-30-340.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:340,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:28.737Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:28.737Z
LIRA-03-OD-11,9/1/23,ODK106_02,Anopheles other,Female,G - Gravid,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-32.014-8864d3d1904d7781-30-341.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:341,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:40.186Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:40.186Z
LIRA-03-OD-11,9/1/23,ODK107,Anopheles gambiae,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-01.434-8864d3d1904d7781-30-342.jpg,0.94,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:342,Pyrethroid Spray Catch (PSC),2023-01-09T12:58:32.296Z,VectorCam V2,FALSE,david,,2023-01-09T12:58:32.296Z
LIRA-03-OD-11,9/1/23,ODK107,Anopheles gambiae,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-27.554-8864d3d1904d7781-30-342.jpg,0.94,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:342,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:35.008Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:35.008Z
LIRA-03-OD-11,9/1/23,ODK107_01,Anopheles gambiae,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-01.430-8864d3d1904d7781-30-343.jpg,0.95,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:343,Pyrethroid Spray Catch (PSC),2023-01-09T12:58:55.071Z,VectorCam V2,FALSE,david,,2023-01-09T12:58:55.071Z
LIRA-03-OD-11,9/1/23,ODK107_01,Anopheles gambiae,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-54-00.944-8864d3d1904d7781-30-343.jpg,0.95,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:343,Pyrethroid Spray Catch (PSC),2023-01-09T18:54:06.916Z,VectorCam V2,FALSE,david,,2023-01-09T18:54:06.916Z
LIRA-03-OD-11,9/1/23,ODK108,Culex,Female,FF - Fully Fed,,,G - Gravid,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-28.751-8864d3d1904d7781-30-345.jpg,0.79,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:345,Pyrethroid Spray Catch (PSC),2023-01-09T12:58:37.006Z,VectorCam V2,FALSE,david,,2023-01-09T12:58:37.006Z
LIRA-03-OD-11,9/1/23,ODK108_01,Culex,Female,FF - Fully Fed,,,G - Gravid,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-36.352-8864d3d1904d7781-30-346.jpg,0.91,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:346,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:08.235Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:08.235Z
LIRA-03-OD-11,9/1/23,ODK108_02,Culex,Female,FF - Fully Fed,,,G - Gravid,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-38.137-8864d3d1904d7781-30-347.jpg,0.84,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:347,Pyrethroid Spray Catch (PSC),2023-01-09T12:58:44.175Z,VectorCam V2,FALSE,david,,2023-01-09T12:58:44.175Z
LIRA-03-OD-11,9/1/23,ODK109,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-42.462-8864d3d1904d7781-30-348.jpg,0.88,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:348,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:12.342Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:12.342Z
LIRA-03-OD-11,9/1/23,ODK109_01,Anopheles gambiae,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-43.550-8864d3d1904d7781-30-349.jpg,0.79,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:349,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:04.401Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:04.401Z
LIRA-03-OD-11,9/1/23,ODK109_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-44.757-8864d3d1904d7781-30-350.jpg,0.92,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:350,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:11.754Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:11.754Z
LIRA-03-OD-11,9/1/23,ODK109_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-42.072-8864d3d1904d7781-30-350.jpg,0.92,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:350,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:49.512Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:49.512Z
LIRA-03-OD-11,9/1/23,ODK110,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-58-47.189-8864d3d1904d7781-30-351.jpg,0.84,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:351,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:32.230Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:32.230Z
LIRA-03-OD-11,9/1/23,ODK110_01,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-04.438-8864d3d1904d7781-30-352.jpg,0.92,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:352,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:40.913Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:40.913Z
LIRA-03-OD-11,9/1/23,ODK110_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-11.141-8864d3d1904d7781-30-353.jpg,0.94,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:353,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:59.273Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:59.273Z
LIRA-03-OD-11,9/1/23,ODK111,Anopheles funestus,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-14-46-52.467-8864d3d1904d7781-30-354.jpg,0.91,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:354,Pyrethroid Spray Catch (PSC),2023-01-09T14:47:21.824Z,VectorCam V2,FALSE,david,,2023-01-09T14:47:21.824Z
LIRA-03-OD-11,9/1/23,ODK111_01,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-15.394-8864d3d1904d7781-30-355.jpg,0.91,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:355,Pyrethroid Spray Catch (PSC),2023-01-09T13:00:09.963Z,VectorCam V2,FALSE,david,,2023-01-09T13:00:09.963Z
LIRA-03-OD-11,9/1/23,ODK111_01,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-49.042-8864d3d1904d7781-30-355.jpg,0.91,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:355,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:59.474Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:59.474Z
LIRA-03-OD-11,9/1/23,ODK111_02,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-18-53-45.792-8864d3d1904d7781-30-356.jpg,0.84,Yes,Fresh,,,,,,8864d3d1904d7781:710e5901-e309-4447-b613-dfef9673ac76,30:356,Pyrethroid Spray Catch (PSC),2023-01-09T18:53:56.048Z,VectorCam V2,FALSE,david,,2023-01-09T18:53:56.048Z
LIRA-03-OD-11,9/1/23,ODK112,Anopheles other,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-31.989-8864d3d1904d7781-30-357.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:357,Pyrethroid Spray Catch (PSC),2023-01-09T12:59:46.623Z,VectorCam V2,FALSE,david,,2023-01-09T12:59:46.623Z
LIRA-03-OD-11,9/1/23,ODK112_01,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-39.513-8864d3d1904d7781-30-358.jpg,0.82,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:358,Pyrethroid Spray Catch (PSC),2023-01-09T13:00:11.496Z,VectorCam V2,FALSE,david,,2023-01-09T13:00:11.496Z
LIRA-03-OD-11,9/1/23,ODK112_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-09-12-59-42.249-8864d3d1904d7781-30-359.jpg,0.92,Yes,Fresh,,,,,,8864d3d1904d7781:af30f177-76e5-4b6b-9099-5d1ef34147a9,30:359,Pyrethroid Spray Catch (PSC),2023-01-09T13:00:02.068Z,VectorCam V2,FALSE,david,,2023-01-09T13:00:02.068Z
LIRA-02-OD-01,8/1/23,ODL005,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.786-8864d3d1904d7781-2-13.jpg,0.86,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:13,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:47.940Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:47.940Z
LIRA-02-OD-01,8/1/23,ODL005_01,Culex,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.790-8864d3d1904d7781-2-14.jpg,0.83,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:14,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:36.320Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:36.320Z
LIRA-02-OD-01,8/1/23,ODL005_02,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.823-8864d3d1904d7781-2-15.jpg,0.84,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:15,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:29.413Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:29.413Z
LIRA-02-OD-01,8/1/23,ODL005_02,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-55-58.220-8864d3d1904d7781-2-15.jpg,0.84,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,2:15,Pyrethroid Spray Catch (PSC),2023-01-08T16:56:05.117Z,VectorCam V2,FALSE,david,,2023-01-08T16:56:05.117Z
LIRA-02-OD-01,8/1/23,ODL006,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.891-8864d3d1904d7781-2-16.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:16,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:31.175Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:31.175Z
LIRA-02-OD-01,8/1/23,ODL006_01,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.887-8864d3d1904d7781-2-17.jpg,0.87,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:17,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:23.449Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:23.449Z
LIRA-02-OD-01,8/1/23,ODL006_02,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-55-58.229-8864d3d1904d7781-2-18.jpg,0.93,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,2:18,Pyrethroid Spray Catch (PSC),2023-01-08T16:56:13.562Z,VectorCam V2,FALSE,david,,2023-01-08T16:56:13.562Z
LIRA-02-OD-01,8/1/23,ODL007,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.919-8864d3d1904d7781-2-19.jpg,0.87,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:19,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:27.481Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:27.481Z
LIRA-02-OD-01,8/1/23,ODL007,Anopheles funestus,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-55-58.225-8864d3d1904d7781-2-19.jpg,0.87,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,2:19,Pyrethroid Spray Catch (PSC),2023-01-08T16:56:14.717Z,VectorCam V2,FALSE,david,,2023-01-08T16:56:14.717Z
LIRA-02-OD-01,8/1/23,ODL007_01,Anopheles other,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-53.897-8864d3d1904d7781-2-20.jpg,0.74,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:20,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:18.433Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:18.433Z
LIRA-02-OD-01,8/1/23,ODL007_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-54.090-8864d3d1904d7781-2-21.jpg,0.82,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:21,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:28.328Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:28.328Z
LIRA-02-OD-01,8/1/23,ODL007_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-55-58.270-8864d3d1904d7781-2-21.jpg,0.82,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,2:21,Pyrethroid Spray Catch (PSC),2023-01-08T16:56:08.402Z,VectorCam V2,FALSE,david,,2023-01-08T16:56:08.402Z
LIRA-02-OD-01,8/1/23,ODL008,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-54.094-8864d3d1904d7781-2-22.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:22,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:30.887Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:30.887Z
LIRA-02-OD-01,8/1/23,ODL008_01,Anopheles other,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-54.054-8864d3d1904d7781-2-23.jpg,0.8,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:23,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:22.487Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:22.487Z
LIRA-02-OD-01,8/1/23,ODL008_01,Anopheles other,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-54-24.589-8864d3d1904d7781-2-23.jpg,0.8,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,2:23,Pyrethroid Spray Catch (PSC),2023-01-08T16:54:33.504Z,VectorCam V2,FALSE,david,,2023-01-08T16:54:33.504Z
LIRA-02-OD-01,8/1/23,ODL008_02,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-11-50-54.088-8864d3d1904d7781-2-24.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,2:24,Pyrethroid Spray Catch (PSC),2023-01-08T11:51:10.753Z,VectorCam V2,FALSE,david,,2023-01-08T11:51:10.753Z
LIRA-02-OD-03,8/1/23,ODL009,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-13-45-26.834-8864d3d1904d7781-3-25.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,3:25,Pyrethroid Spray Catch (PSC),2023-01-08T13:46:06.941Z,VectorCam V2,FALSE,david,,2023-01-08T13:46:06.941Z
LIRA-02-OD-03,8/1/23,ODL009,Culex,Male,UF - Unfed,,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-16-56-53.856-8864d3d1904d7781-3-25.jpg,0.89,Yes,Fresh,,,,,,8864d3d1904d7781:ee7f9b56-41f8-4a66-bb7c-5c4888d0730e,3:25,Pyrethroid Spray Catch (PSC),2023-01-08T16:57:00.175Z,VectorCam V2,FALSE,david,,2023-01-08T16:57:00.175Z
LIRA-02-OD-03,8/1/23,ODL009_01,Anopheles other,Male,UF - Unfed,Culex,,,,Uganda,lira,amuca,http://137.184.182.201:5005/images/session/image-2023-01-08-13-45-26.841-8864d3d1904d7781-3-26.jpg,0.77,Yes,Fresh,,,,,,8864d3d1904d7781:936e7ba9-6b32-4b98-9ec4-a7d9ef76a159,3:26,Pyrethroid Spray Catch (PSC),2023-01-08T13:45:57.251Z,VectorCam V2,FALSE,david,,2023-01-08T13:45:57.251Z
